StudyId,SubjectId,MonitorSerial,Sensor,Timestamp,TemperatureCelsius
1013,62593,CPW1C47210388,MCU,1663085028,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085032,28.16455696
1013,62593,CPW1C47210388,MCU,1663085032,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085036,28.10126582
1013,62593,CPW1C47210388,MCU,1663085036,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085040,28.16455696
1013,62593,CPW1C47210388,MCU,1663085040,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085044,28.10126582
1013,62593,CPW1C47210388,MCU,1663085044,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085048,28.2278481
1013,62593,CPW1C47210388,MCU,1663085048,28
1013,62593,CPW1C47210388,ADXL,1663085052,28.2278481
1013,62593,CPW1C47210388,MCU,1663085052,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085056,28.16455696
1013,62593,CPW1C47210388,MCU,1663085056,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085060,28.2278481
1013,62593,CPW1C47210388,MCU,1663085060,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085064,28.2278481
1013,62593,CPW1C47210388,MCU,1663085064,28
1013,62593,CPW1C47210388,ADXL,1663085068,28.29113924
1013,62593,CPW1C47210388,MCU,1663085068,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085072,28.2278481
1013,62593,CPW1C47210388,MCU,1663085072,28
1013,62593,CPW1C47210388,ADXL,1663085076,28.29113924
1013,62593,CPW1C47210388,MCU,1663085076,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085080,28.41772152
1013,62593,CPW1C47210388,MCU,1663085080,28
1013,62593,CPW1C47210388,ADXL,1663085084,28.48101266
1013,62593,CPW1C47210388,MCU,1663085084,28
1013,62593,CPW1C47210388,ADXL,1663085088,28.2278481
1013,62593,CPW1C47210388,MCU,1663085088,28
1013,62593,CPW1C47210388,ADXL,1663085092,28.29113924
1013,62593,CPW1C47210388,MCU,1663085092,28
1013,62593,CPW1C47210388,ADXL,1663085096,28.41772152
1013,62593,CPW1C47210388,MCU,1663085096,28
1013,62593,CPW1C47210388,ADXL,1663085100,28.41772152
1013,62593,CPW1C47210388,MCU,1663085100,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085104,28.41772152
1013,62593,CPW1C47210388,MCU,1663085104,28
1013,62593,CPW1C47210388,ADXL,1663085108,28.41772152
1013,62593,CPW1C47210388,MCU,1663085108,28
1013,62593,CPW1C47210388,ADXL,1663085112,28.41772152
1013,62593,CPW1C47210388,MCU,1663085112,28
1013,62593,CPW1C47210388,ADXL,1663085116,28.48101266
1013,62593,CPW1C47210388,MCU,1663085116,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085120,28.48101266
1013,62593,CPW1C47210388,MCU,1663085120,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085124,28.48101266
1013,62593,CPW1C47210388,MCU,1663085124,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085128,28.48101266
1013,62593,CPW1C47210388,MCU,1663085128,28
1013,62593,CPW1C47210388,ADXL,1663085132,28.48101266
1013,62593,CPW1C47210388,MCU,1663085132,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085136,28.48101266
1013,62593,CPW1C47210388,MCU,1663085136,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085140,28.48101266
1013,62593,CPW1C47210388,MCU,1663085140,28
1013,62593,CPW1C47210388,ADXL,1663085144,28.48101266
1013,62593,CPW1C47210388,MCU,1663085144,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085148,28.48101266
1013,62593,CPW1C47210388,MCU,1663085148,28
1013,62593,CPW1C47210388,ADXL,1663085152,28.67088608
1013,62593,CPW1C47210388,MCU,1663085152,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085156,28.60759494
1013,62593,CPW1C47210388,MCU,1663085156,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085160,28.48101266
1013,62593,CPW1C47210388,MCU,1663085160,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085164,28.60759494
1013,62593,CPW1C47210388,MCU,1663085164,28
1013,62593,CPW1C47210388,ADXL,1663085168,28.67088608
1013,62593,CPW1C47210388,MCU,1663085168,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085172,28.67088608
1013,62593,CPW1C47210388,MCU,1663085172,28
1013,62593,CPW1C47210388,ADXL,1663085176,28.67088608
1013,62593,CPW1C47210388,MCU,1663085176,28
1013,62593,CPW1C47210388,ADXL,1663085180,28.67088608
1013,62593,CPW1C47210388,MCU,1663085180,28
1013,62593,CPW1C47210388,ADXL,1663085184,28.67088608
1013,62593,CPW1C47210388,MCU,1663085184,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085188,28.67088608
1013,62593,CPW1C47210388,MCU,1663085188,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085192,28.67088608
1013,62593,CPW1C47210388,MCU,1663085192,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085196,28.67088608
1013,62593,CPW1C47210388,MCU,1663085196,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085200,28.67088608
1013,62593,CPW1C47210388,MCU,1663085200,28
1013,62593,CPW1C47210388,ADXL,1663085204,28.67088608
1013,62593,CPW1C47210388,MCU,1663085204,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085208,28.5443038
1013,62593,CPW1C47210388,MCU,1663085208,28
1013,62593,CPW1C47210388,ADXL,1663085212,28.67088608
1013,62593,CPW1C47210388,MCU,1663085212,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085216,28.67088608
1013,62593,CPW1C47210388,MCU,1663085216,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085220,28.67088608
1013,62593,CPW1C47210388,MCU,1663085220,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085224,28.67088608
1013,62593,CPW1C47210388,MCU,1663085224,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085228,28.67088608
1013,62593,CPW1C47210388,MCU,1663085228,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085232,28.67088608
1013,62593,CPW1C47210388,MCU,1663085232,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085236,28.67088608
1013,62593,CPW1C47210388,MCU,1663085236,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085240,28.73417722
1013,62593,CPW1C47210388,MCU,1663085240,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085244,28.67088608
1013,62593,CPW1C47210388,MCU,1663085244,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085248,28.67088608
1013,62593,CPW1C47210388,MCU,1663085248,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085252,28.67088608
1013,62593,CPW1C47210388,MCU,1663085252,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085256,28.73417722
1013,62593,CPW1C47210388,MCU,1663085256,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085260,28.67088608
1013,62593,CPW1C47210388,MCU,1663085260,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085264,28.67088608
1013,62593,CPW1C47210388,MCU,1663085264,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085268,28.73417722
1013,62593,CPW1C47210388,MCU,1663085268,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085272,28.67088608
1013,62593,CPW1C47210388,MCU,1663085272,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085276,28.73417722
1013,62593,CPW1C47210388,MCU,1663085276,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085280,28.79746835
1013,62593,CPW1C47210388,MCU,1663085280,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085284,28.73417722
1013,62593,CPW1C47210388,MCU,1663085284,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085288,28.79746835
1013,62593,CPW1C47210388,MCU,1663085288,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085292,28.79746835
1013,62593,CPW1C47210388,MCU,1663085292,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085296,28.73417722
1013,62593,CPW1C47210388,MCU,1663085296,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085300,28.73417722
1013,62593,CPW1C47210388,MCU,1663085300,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085304,28.79746835
1013,62593,CPW1C47210388,MCU,1663085304,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085308,28.92405063
1013,62593,CPW1C47210388,MCU,1663085308,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085312,28.92405063
1013,62593,CPW1C47210388,MCU,1663085312,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085316,28.92405063
1013,62593,CPW1C47210388,MCU,1663085316,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085320,28.79746835
1013,62593,CPW1C47210388,MCU,1663085320,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085324,28.92405063
1013,62593,CPW1C47210388,MCU,1663085324,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085328,28.79746835
1013,62593,CPW1C47210388,MCU,1663085328,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085332,28.92405063
1013,62593,CPW1C47210388,MCU,1663085332,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085336,28.92405063
1013,62593,CPW1C47210388,MCU,1663085336,28.85714286
1013,62593,CPW1C47210388,ADXL,1663085340,28.92405063
1013,62593,CPW1C47210388,MCU,1663085340,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085344,28.79746835
1013,62593,CPW1C47210388,MCU,1663085344,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085348,28.92405063
1013,62593,CPW1C47210388,MCU,1663085348,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085352,28.79746835
1013,62593,CPW1C47210388,MCU,1663085352,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085356,28.79746835
1013,62593,CPW1C47210388,MCU,1663085356,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085360,28.67088608
1013,62593,CPW1C47210388,MCU,1663085360,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085364,28.79746835
1013,62593,CPW1C47210388,MCU,1663085364,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085368,28.79746835
1013,62593,CPW1C47210388,MCU,1663085368,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085372,28.79746835
1013,62593,CPW1C47210388,MCU,1663085372,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085376,28.79746835
1013,62593,CPW1C47210388,MCU,1663085376,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085380,28.67088608
1013,62593,CPW1C47210388,MCU,1663085380,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085384,28.73417722
1013,62593,CPW1C47210388,MCU,1663085384,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085388,28.67088608
1013,62593,CPW1C47210388,MCU,1663085388,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085392,28.79746835
1013,62593,CPW1C47210388,MCU,1663085392,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085396,28.67088608
1013,62593,CPW1C47210388,MCU,1663085396,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085400,28.73417722
1013,62593,CPW1C47210388,MCU,1663085400,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085404,28.67088608
1013,62593,CPW1C47210388,MCU,1663085404,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085408,28.67088608
1013,62593,CPW1C47210388,MCU,1663085408,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085412,28.67088608
1013,62593,CPW1C47210388,MCU,1663085412,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085416,28.60759494
1013,62593,CPW1C47210388,MCU,1663085416,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085420,28.67088608
1013,62593,CPW1C47210388,MCU,1663085420,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085424,28.67088608
1013,62593,CPW1C47210388,MCU,1663085424,28.57142857
1013,62593,CPW1C47210388,ADXL,1663085428,28.60759494
1013,62593,CPW1C47210388,MCU,1663085428,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085432,28.67088608
1013,62593,CPW1C47210388,MCU,1663085432,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085436,28.48101266
1013,62593,CPW1C47210388,MCU,1663085436,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085440,28.60759494
1013,62593,CPW1C47210388,MCU,1663085440,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085444,28.67088608
1013,62593,CPW1C47210388,MCU,1663085444,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085448,28.67088608
1013,62593,CPW1C47210388,MCU,1663085448,28
1013,62593,CPW1C47210388,ADXL,1663085452,28.60759494
1013,62593,CPW1C47210388,MCU,1663085452,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085456,28.48101266
1013,62593,CPW1C47210388,MCU,1663085456,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085460,28.48101266
1013,62593,CPW1C47210388,MCU,1663085460,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085464,28.67088608
1013,62593,CPW1C47210388,MCU,1663085464,28
1013,62593,CPW1C47210388,ADXL,1663085468,28.60759494
1013,62593,CPW1C47210388,MCU,1663085468,28
1013,62593,CPW1C47210388,ADXL,1663085472,28.48101266
1013,62593,CPW1C47210388,MCU,1663085472,28
1013,62593,CPW1C47210388,ADXL,1663085476,28.48101266
1013,62593,CPW1C47210388,MCU,1663085476,28
1013,62593,CPW1C47210388,ADXL,1663085480,28.48101266
1013,62593,CPW1C47210388,MCU,1663085480,28
1013,62593,CPW1C47210388,ADXL,1663085484,28.48101266
1013,62593,CPW1C47210388,MCU,1663085484,28
1013,62593,CPW1C47210388,ADXL,1663085488,28.48101266
1013,62593,CPW1C47210388,MCU,1663085488,28.28571429
1013,62593,CPW1C47210388,ADXL,1663085492,28.48101266
1013,62593,CPW1C47210388,MCU,1663085492,28
1013,62593,CPW1C47210388,ADXL,1663085496,28.48101266
1013,62593,CPW1C47210388,MCU,1663085496,28
1013,62593,CPW1C47210388,ADXL,1663085500,28.29113924
1013,62593,CPW1C47210388,MCU,1663085500,28
1013,62593,CPW1C47210388,ADXL,1663085504,28.41772152
1013,62593,CPW1C47210388,MCU,1663085504,28
1013,62593,CPW1C47210388,ADXL,1663085508,28.48101266
1013,62593,CPW1C47210388,MCU,1663085508,28
1013,62593,CPW1C47210388,ADXL,1663085512,28.48101266
1013,62593,CPW1C47210388,MCU,1663085512,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085516,28.29113924
1013,62593,CPW1C47210388,MCU,1663085516,28
1013,62593,CPW1C47210388,ADXL,1663085520,28.41772152
1013,62593,CPW1C47210388,MCU,1663085520,28
1013,62593,CPW1C47210388,ADXL,1663085524,28.29113924
1013,62593,CPW1C47210388,MCU,1663085524,28
1013,62593,CPW1C47210388,ADXL,1663085528,28.48101266
1013,62593,CPW1C47210388,MCU,1663085528,28
1013,62593,CPW1C47210388,ADXL,1663085532,28.29113924
1013,62593,CPW1C47210388,MCU,1663085532,28
1013,62593,CPW1C47210388,ADXL,1663085536,28.2278481
1013,62593,CPW1C47210388,MCU,1663085536,28
1013,62593,CPW1C47210388,ADXL,1663085540,28.29113924
1013,62593,CPW1C47210388,MCU,1663085540,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085544,28.2278481
1013,62593,CPW1C47210388,MCU,1663085544,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085548,28.29113924
1013,62593,CPW1C47210388,MCU,1663085548,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085552,28.2278481
1013,62593,CPW1C47210388,MCU,1663085552,28
1013,62593,CPW1C47210388,ADXL,1663085556,28.41772152
1013,62593,CPW1C47210388,MCU,1663085556,28
1013,62593,CPW1C47210388,ADXL,1663085560,28.2278481
1013,62593,CPW1C47210388,MCU,1663085560,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085564,28.2278481
1013,62593,CPW1C47210388,MCU,1663085564,28
1013,62593,CPW1C47210388,ADXL,1663085568,28.2278481
1013,62593,CPW1C47210388,MCU,1663085568,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085572,28.29113924
1013,62593,CPW1C47210388,MCU,1663085572,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085576,28.2278481
1013,62593,CPW1C47210388,MCU,1663085576,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085580,28.16455696
1013,62593,CPW1C47210388,MCU,1663085580,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085584,28.2278481
1013,62593,CPW1C47210388,MCU,1663085584,28
1013,62593,CPW1C47210388,ADXL,1663085588,28.2278481
1013,62593,CPW1C47210388,MCU,1663085588,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085592,28.2278481
1013,62593,CPW1C47210388,MCU,1663085592,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085596,28.16455696
1013,62593,CPW1C47210388,MCU,1663085596,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085600,28.16455696
1013,62593,CPW1C47210388,MCU,1663085600,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085604,28.16455696
1013,62593,CPW1C47210388,MCU,1663085604,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085608,28.16455696
1013,62593,CPW1C47210388,MCU,1663085608,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085612,28.10126582
1013,62593,CPW1C47210388,MCU,1663085612,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085616,28.10126582
1013,62593,CPW1C47210388,MCU,1663085616,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085620,28.16455696
1013,62593,CPW1C47210388,MCU,1663085620,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085624,28.10126582
1013,62593,CPW1C47210388,MCU,1663085624,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085628,27.97468354
1013,62593,CPW1C47210388,MCU,1663085628,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085632,28.16455696
1013,62593,CPW1C47210388,MCU,1663085632,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085636,27.97468354
1013,62593,CPW1C47210388,MCU,1663085636,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085640,28.10126582
1013,62593,CPW1C47210388,MCU,1663085640,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085644,27.91139241
1013,62593,CPW1C47210388,MCU,1663085644,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085648,27.91139241
1013,62593,CPW1C47210388,MCU,1663085648,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085652,28.10126582
1013,62593,CPW1C47210388,MCU,1663085652,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085656,27.97468354
1013,62593,CPW1C47210388,MCU,1663085656,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085660,27.97468354
1013,62593,CPW1C47210388,MCU,1663085660,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085664,27.91139241
1013,62593,CPW1C47210388,MCU,1663085664,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085668,27.97468354
1013,62593,CPW1C47210388,MCU,1663085668,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085672,27.91139241
1013,62593,CPW1C47210388,MCU,1663085672,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085676,27.91139241
1013,62593,CPW1C47210388,MCU,1663085676,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085680,27.91139241
1013,62593,CPW1C47210388,MCU,1663085680,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085684,27.91139241
1013,62593,CPW1C47210388,MCU,1663085684,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085688,27.91139241
1013,62593,CPW1C47210388,MCU,1663085688,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085692,27.91139241
1013,62593,CPW1C47210388,MCU,1663085692,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085696,27.78481013
1013,62593,CPW1C47210388,MCU,1663085696,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085700,27.91139241
1013,62593,CPW1C47210388,MCU,1663085700,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085704,28.10126582
1013,62593,CPW1C47210388,MCU,1663085704,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085708,27.78481013
1013,62593,CPW1C47210388,MCU,1663085708,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085712,27.91139241
1013,62593,CPW1C47210388,MCU,1663085712,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085716,27.91139241
1013,62593,CPW1C47210388,MCU,1663085716,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085720,27.72151899
1013,62593,CPW1C47210388,MCU,1663085720,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085724,27.78481013
1013,62593,CPW1C47210388,MCU,1663085724,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085728,27.78481013
1013,62593,CPW1C47210388,MCU,1663085728,27.71428571
1013,62593,CPW1C47210388,ADXL,1663085732,27.72151899
1013,62593,CPW1C47210388,MCU,1663085732,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085736,27.72151899
1013,62593,CPW1C47210388,MCU,1663085736,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085740,27.78481013
1013,62593,CPW1C47210388,MCU,1663085740,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085744,27.72151899
1013,62593,CPW1C47210388,MCU,1663085744,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085748,27.72151899
1013,62593,CPW1C47210388,MCU,1663085748,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085752,27.65822785
1013,62593,CPW1C47210388,MCU,1663085752,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085756,27.72151899
1013,62593,CPW1C47210388,MCU,1663085756,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085760,27.72151899
1013,62593,CPW1C47210388,MCU,1663085760,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085764,27.72151899
1013,62593,CPW1C47210388,MCU,1663085764,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085768,27.65822785
1013,62593,CPW1C47210388,MCU,1663085768,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085772,27.65822785
1013,62593,CPW1C47210388,MCU,1663085772,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085776,27.72151899
1013,62593,CPW1C47210388,MCU,1663085776,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085780,27.65822785
1013,62593,CPW1C47210388,MCU,1663085780,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085784,27.65822785
1013,62593,CPW1C47210388,MCU,1663085784,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085788,27.65822785
1013,62593,CPW1C47210388,MCU,1663085788,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085792,27.65822785
1013,62593,CPW1C47210388,MCU,1663085792,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085796,27.65822785
1013,62593,CPW1C47210388,MCU,1663085796,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085800,27.59493671
1013,62593,CPW1C47210388,MCU,1663085800,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085804,27.65822785
1013,62593,CPW1C47210388,MCU,1663085804,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085808,27.53164557
1013,62593,CPW1C47210388,MCU,1663085808,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085812,27.65822785
1013,62593,CPW1C47210388,MCU,1663085812,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085816,27.59493671
1013,62593,CPW1C47210388,MCU,1663085816,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085820,27.59493671
1013,62593,CPW1C47210388,MCU,1663085820,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085824,27.65822785
1013,62593,CPW1C47210388,MCU,1663085824,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085828,27.59493671
1013,62593,CPW1C47210388,MCU,1663085828,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085832,27.65822785
1013,62593,CPW1C47210388,MCU,1663085832,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085836,27.46835443
1013,62593,CPW1C47210388,MCU,1663085836,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085840,27.46835443
1013,62593,CPW1C47210388,MCU,1663085840,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085844,27.46835443
1013,62593,CPW1C47210388,MCU,1663085844,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085848,27.46835443
1013,62593,CPW1C47210388,MCU,1663085848,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085852,27.65822785
1013,62593,CPW1C47210388,MCU,1663085852,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085856,27.46835443
1013,62593,CPW1C47210388,MCU,1663085856,27.42857143
1013,62593,CPW1C47210388,ADXL,1663085860,27.46835443
1013,62593,CPW1C47210388,MCU,1663085860,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085864,27.46835443
1013,62593,CPW1C47210388,MCU,1663085864,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085868,27.46835443
1013,62593,CPW1C47210388,MCU,1663085868,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085872,27.46835443
1013,62593,CPW1C47210388,MCU,1663085872,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085876,27.46835443
1013,62593,CPW1C47210388,MCU,1663085876,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085880,27.46835443
1013,62593,CPW1C47210388,MCU,1663085880,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085884,27.46835443
1013,62593,CPW1C47210388,MCU,1663085884,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085888,27.59493671
1013,62593,CPW1C47210388,MCU,1663085888,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085892,27.46835443
1013,62593,CPW1C47210388,MCU,1663085892,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085896,27.59493671
1013,62593,CPW1C47210388,MCU,1663085896,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085900,27.46835443
1013,62593,CPW1C47210388,MCU,1663085900,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085904,27.46835443
1013,62593,CPW1C47210388,MCU,1663085904,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085908,27.27848101
1013,62593,CPW1C47210388,MCU,1663085908,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085912,27.46835443
1013,62593,CPW1C47210388,MCU,1663085912,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085916,27.40506329
1013,62593,CPW1C47210388,MCU,1663085916,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085920,27.46835443
1013,62593,CPW1C47210388,MCU,1663085920,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085924,27.46835443
1013,62593,CPW1C47210388,MCU,1663085924,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085928,27.46835443
1013,62593,CPW1C47210388,MCU,1663085928,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085932,27.27848101
1013,62593,CPW1C47210388,MCU,1663085932,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085936,27.46835443
1013,62593,CPW1C47210388,MCU,1663085936,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085940,27.46835443
1013,62593,CPW1C47210388,MCU,1663085940,26.85714286
1013,62593,CPW1C47210388,ADXL,1663085944,27.27848101
1013,62593,CPW1C47210388,MCU,1663085944,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085948,27.59493671
1013,62593,CPW1C47210388,MCU,1663085948,27.14285714
1013,62593,CPW1C47210388,ADXL,1663085952,27.40506329
1013,62593,CPW1C47210388,MCU,1663085952,26.85714286
